日付,store_cd,item_cd,販売数,μ,μ+1.5σ,スパイク日,販売可能在庫,総在庫量,移送中,発注残
2018-07-05,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,6,7,1,0
2018-07-06,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,6,7,1,0
2018-07-07,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,6,7,1,0
2018-07-08,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,6,7,1,0
2018-07-09,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,6,6,0,0
2018-07-10,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,6,6,0,0
2018-07-11,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,5,5,0,0
2018-07-12,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,5,5,0,0
2018-07-13,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,5,5,0,0
2018-07-14,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,5,5,0,0
2018-07-15,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,3,3,0,0
2018-07-16,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,3,3,0,0
2018-07-17,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,3,3,0,0
2018-07-18,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,2,2,0,0
2018-07-19,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,1,3,2,0
2018-07-20,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,0,2,2,0
2018-07-21,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,0,3,3,0
2018-07-22,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,0,3,3,0
2018-07-23,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,0,6,6,0
2018-07-24,861,4547597932902,2,0.41935483870967744,1.3348816739560243,1,0,6,6,0
2018-07-25,861,4547597932902,2,0.41935483870967744,1.3348816739560243,1,0,6,6,0
2018-07-26,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,0,16,6,10
2018-07-27,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,0,16,6,10
2018-07-28,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,10,16,6,0
2018-07-29,861,4547597932902,1,0.41935483870967744,1.3348816739560243,0,9,15,6,0
2018-07-30,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,9,15,6,0
2018-07-31,861,4547597932902,0,0.41935483870967744,1.3348816739560243,0,12,15,3,0
2018-07-01,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-02,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-03,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-04,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-05,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-06,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-07,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-08,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-09,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-10,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-11,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-12,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-13,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-14,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-15,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-16,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-17,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-18,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-19,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-20,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-21,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-22,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-23,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-24,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-25,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-26,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-27,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-28,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-29,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-30,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-31,861,4547597940013,0,0.0,0.0,1,22,22,0,0
2018-07-01,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,0,4,0,4
2018-07-02,861,4547597961803,3,0.3870967741935484,1.5094271133622454,1,0,4,0,4
2018-07-03,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,4,4,0,0
2018-07-04,861,4547597961803,2,0.3870967741935484,1.5094271133622454,1,0,0,0,0
2018-07-05,861,4547597961803,1,0.3870967741935484,1.5094271133622454,0,0,4,0,4
2018-07-06,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,0,4,0,4
2018-07-07,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,0,4,0,4
2018-07-08,861,4547597961803,1,0.3870967741935484,1.5094271133622454,0,0,5,0,5
2018-07-09,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,0,5,0,5
2018-07-10,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,9,9,0,0
2018-07-11,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,9,9,0,0
2018-07-12,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,9,9,0,0
2018-07-13,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,9,9,0,0
2018-07-14,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,9,9,0,0
2018-07-15,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,9,9,0,0
2018-07-16,861,4547597961803,1,0.3870967741935484,1.5094271133622454,0,8,8,0,0
2018-07-17,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,8,8,0,0
2018-07-18,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,8,8,0,0
2018-07-19,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,8,8,0,0
2018-07-20,861,4547597961803,1,0.3870967741935484,1.5094271133622454,0,7,7,0,0
2018-07-21,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,7,7,0,0
2018-07-22,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,7,7,0,0
2018-07-23,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,7,8,0,1
2018-07-24,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,7,8,0,1
2018-07-25,861,4547597961803,2,0.3870967741935484,1.5094271133622454,1,4,5,0,1
2018-07-26,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,5,8,0,3
2018-07-27,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,5,8,0,3
2018-07-28,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,5,8,0,3
2018-07-29,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,5,8,0,3
2018-07-30,861,4547597961803,0,0.3870967741935484,1.5094271133622454,0,5,8,0,3
2018-07-31,861,4547597961803,1,0.3870967741935484,1.5094271133622454,0,7,7,0,0
2018-07-01,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,4,4,0,0
2018-07-02,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,4,4,0,0
2018-07-03,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,3,3,0,0
2018-07-04,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,1,1,0,0
2018-07-05,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,0,4,0,4
2018-07-06,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,0,5,0,5
2018-07-07,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,0,5,0,5
2018-07-08,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,0,5,0,5
2018-07-09,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,0,5,0,5
2018-07-10,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,5,5,0,0
2018-07-11,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,4,4,0,0
2018-07-12,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,3,4,0,1
2018-07-13,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,3,5,0,2
2018-07-14,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,5,6,0,1
2018-07-15,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,5,6,0,1
2018-07-16,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,5,6,0,1
2018-07-17,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,5,6,0,1
2018-07-18,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,4,5,0,1
2018-07-19,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,3,5,0,2
2018-07-20,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,3,5,0,2
2018-07-21,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,3,5,0,2
2018-07-22,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,2,6,0,4
2018-07-23,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,2,6,0,4
2018-07-24,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,3,6,0,3
2018-07-25,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,3,9,0,6
2018-07-26,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,2,8,0,6
2018-07-27,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,2,8,0,6
2018-07-28,861,4547597961841,1,0.41935483870967744,1.1595350906828237,0,2,8,0,6
2018-07-29,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,2,8,0,6
2018-07-30,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,2,8,0,6
2018-07-31,861,4547597961841,0,0.41935483870967744,1.1595350906828237,0,9,9,0,0
2018-07-01,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-02,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-03,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-04,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-05,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-06,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-07,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-08,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-09,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-10,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-11,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-12,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-13,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-14,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-15,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-16,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-17,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-18,861,4547597961858,1,0.03225806451612903,0.2972851084702417,1,3,3,0,0
2018-07-19,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-20,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-21,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-22,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-23,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-24,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-25,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-26,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-27,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-28,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-29,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-30,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-31,861,4547597961858,0,0.03225806451612903,0.2972851084702417,0,3,3,0,0
2018-07-01,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,0,2,0,2
2018-07-02,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,0,2,0,2
2018-07-03,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,2,2,0,0
2018-07-04,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,2,2,0,0
2018-07-05,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,3,5,0,2
2018-07-06,861,4547597961865,1,0.06451612903225806,0.43302127931599554,1,2,4,0,2
2018-07-07,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,2,4,0,2
2018-07-08,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,2,4,0,2
2018-07-09,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,2,4,0,2
2018-07-10,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-11,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-12,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-13,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-14,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-15,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-16,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-17,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-18,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-19,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-20,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-21,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-22,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-23,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-24,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-25,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,4,4,0,0
2018-07-26,861,4547597961865,1,0.06451612903225806,0.43302127931599554,1,3,3,0,0
2018-07-27,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-28,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-29,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-30,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-31,861,4547597961865,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-01,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,4,4,0,0
2018-07-02,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,4,4,0,0
2018-07-03,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,4,4,0,0
2018-07-04,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,4,4,0,0
2018-07-05,861,4547597962732,1,0.25806451612903225,1.0169864745818447,0,3,4,1,0
2018-07-06,861,4547597962732,1,0.25806451612903225,1.0169864745818447,0,3,3,0,0
2018-07-07,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,3,3,0,0
2018-07-08,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,3,3,0,0
2018-07-09,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,3,3,0,0
2018-07-10,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,3,3,0,0
2018-07-11,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,3,3,0,0
2018-07-12,861,4547597962732,1,0.25806451612903225,1.0169864745818447,0,2,2,0,0
2018-07-13,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,3,1,0
2018-07-14,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,3,1,0
2018-07-15,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,3,1,0
2018-07-16,861,4547597962732,1,0.25806451612903225,1.0169864745818447,0,1,2,1,0
2018-07-17,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,2,0,0
2018-07-18,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,3,1,0
2018-07-19,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,4,2,0
2018-07-20,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,4,2,0
2018-07-21,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,4,2,0
2018-07-22,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,4,2,0
2018-07-23,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,4,2,0
2018-07-24,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,2,4,2,0
2018-07-25,861,4547597962732,1,0.25806451612903225,1.0169864745818447,0,1,3,2,0
2018-07-26,861,4547597962732,1,0.25806451612903225,1.0169864745818447,0,1,8,2,5
2018-07-27,861,4547597962732,2,0.25806451612903225,1.0169864745818447,1,1,8,2,5
2018-07-28,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,1,8,2,5
2018-07-29,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,1,8,2,5
2018-07-30,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,1,8,2,5
2018-07-31,861,4547597962732,0,0.25806451612903225,1.0169864745818447,0,3,8,0,5
2018-07-01,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-02,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-03,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-04,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-05,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-06,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-07,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-08,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-09,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-10,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-11,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-12,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-13,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-14,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-15,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-16,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-17,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-18,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-19,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-20,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-21,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-22,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,26,26,0,0
2018-07-23,861,4547597962749,2,0.06451612903225806,0.5945702169404834,1,24,24,0,0
2018-07-24,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-25,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-26,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-27,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-28,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-29,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-30,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-31,861,4547597962749,0,0.06451612903225806,0.5945702169404834,0,24,24,0,0
2018-07-01,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,30,30,0,0
2018-07-02,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,29,29,0,0
2018-07-03,861,4547597969908,4,1.1290322580645162,3.6775214352768435,1,25,25,0,0
2018-07-04,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,25,25,0,0
2018-07-05,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,25,25,0,0
2018-07-06,861,4547597969908,3,1.1290322580645162,3.6775214352768435,0,22,22,0,0
2018-07-07,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,21,21,0,0
2018-07-08,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,21,21,0,0
2018-07-09,861,4547597969908,2,1.1290322580645162,3.6775214352768435,0,19,29,0,10
2018-07-10,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,18,28,0,10
2018-07-11,861,4547597969908,2,1.1290322580645162,3.6775214352768435,0,16,26,0,10
2018-07-12,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,25,25,0,0
2018-07-13,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,25,25,0,0
2018-07-14,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,25,25,0,0
2018-07-15,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,24,24,0,0
2018-07-16,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,23,23,0,0
2018-07-17,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,23,23,0,0
2018-07-18,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,22,22,0,0
2018-07-19,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,22,22,0,0
2018-07-20,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,21,21,0,0
2018-07-21,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,21,21,0,0
2018-07-22,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,20,20,0,0
2018-07-23,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,19,19,0,0
2018-07-24,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,17,17,0,0
2018-07-25,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,17,17,0,0
2018-07-26,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,16,16,0,0
2018-07-27,861,4547597969908,9,1.1290322580645162,3.6775214352768435,1,8,8,0,0
2018-07-28,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,7,7,0,0
2018-07-29,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,6,6,0,0
2018-07-30,861,4547597969908,1,1.1290322580645162,3.6775214352768435,0,5,15,0,10
2018-07-31,861,4547597969908,0,1.1290322580645162,3.6775214352768435,0,5,15,0,10
2018-07-01,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,7,10,3,0
2018-07-02,861,4547597993163,0,1.3548387096774193,2.9047371656174485,0,7,10,3,0
2018-07-03,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,6,9,3,0
2018-07-04,861,4547597993163,0,1.3548387096774193,2.9047371656174485,0,4,7,3,0
2018-07-05,861,4547597993163,2,1.3548387096774193,2.9047371656174485,0,7,12,5,0
2018-07-06,861,4547597993163,2,1.3548387096774193,2.9047371656174485,0,5,8,3,0
2018-07-07,861,4547597993163,3,1.3548387096774193,2.9047371656174485,1,3,6,3,0
2018-07-08,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,1,4,3,0
2018-07-09,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,3,3,0,0
2018-07-10,861,4547597993163,2,1.3548387096774193,2.9047371656174485,0,1,6,5,0
2018-07-11,861,4547597993163,3,1.3548387096774193,2.9047371656174485,1,0,25,25,0
2018-07-12,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,0,25,25,0
2018-07-13,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,0,27,27,0
2018-07-14,861,4547597993163,3,1.3548387096774193,2.9047371656174485,1,0,27,27,0
2018-07-15,861,4547597993163,0,1.3548387096774193,2.9047371656174485,0,0,28,28,0
2018-07-16,861,4547597993163,4,1.3548387096774193,2.9047371656174485,1,0,28,28,0
2018-07-17,861,4547597993163,0,1.3548387096774193,2.9047371656174485,0,2,28,26,0
2018-07-18,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,0,26,26,0
2018-07-19,861,4547597993163,3,1.3548387096774193,2.9047371656174485,1,0,26,26,0
2018-07-20,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,0,26,26,0
2018-07-21,861,4547597993163,2,1.3548387096774193,2.9047371656174485,0,0,26,26,0
2018-07-22,861,4547597993163,0,1.3548387096774193,2.9047371656174485,0,0,32,26,6
2018-07-23,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,0,32,26,6
2018-07-24,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,5,31,26,0
2018-07-25,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,4,30,26,0
2018-07-26,861,4547597993163,2,1.3548387096774193,2.9047371656174485,0,2,34,26,6
2018-07-27,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,0,32,26,6
2018-07-28,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,6,32,26,0
2018-07-29,861,4547597993163,2,1.3548387096774193,2.9047371656174485,0,4,30,26,0
2018-07-30,861,4547597993163,0,1.3548387096774193,2.9047371656174485,0,9,30,21,0
2018-07-31,861,4547597993163,1,1.3548387096774193,2.9047371656174485,0,18,39,21,0
2018-07-01,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,6,8,2,0
2018-07-02,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,7,8,1,0
2018-07-03,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,8,8,0,0
2018-07-04,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,6,6,0,0
2018-07-05,861,4547597993170,2,1.096774193548387,3.2971903872713693,0,5,5,0,0
2018-07-06,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,5,5,0,0
2018-07-07,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,4,4,0,0
2018-07-08,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,2,2,0,0
2018-07-09,861,4547597993170,4,1.096774193548387,3.2971903872713693,1,0,0,0,0
2018-07-10,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,4,4,0
