item_cd,store_cd,日付,chanel_gp,販売数,dept_cd,部門名,商品名,季節休日係数,季節休日係数割戻販売数,μ,σ,μ+2σ,μ-2σ,予測的中
842776102461,861,2018-07-01,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-02,その他,10.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,10.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0
842776102461,861,2018-07-03,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-04,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-05,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-06,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-07,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-08,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-09,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-10,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-11,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-12,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-13,その他,11.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,11.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0
842776102461,861,2018-07-14,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-15,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-16,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-17,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-18,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-19,その他,9.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,9.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0
842776102461,861,2018-07-20,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-21,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-22,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-23,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-24,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-25,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-26,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-27,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-28,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-29,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-30,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-31,その他,2.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,2.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,1
842776102461,861,2018-07-01,自社EC,12.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,11.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-02,自社EC,16.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,16.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-03,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,5.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-04,自社EC,9.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,9.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-05,自社EC,2.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,2.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-06,自社EC,9.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,9.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-07,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,6.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-08,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,6.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-09,自社EC,4.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,4.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-10,自社EC,6.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,6.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-11,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,5.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-12,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,7.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-13,自社EC,8.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,8.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-14,自社EC,136.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,128.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-15,自社EC,145.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,136.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-16,自社EC,208.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,196.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0
842776102461,861,2018-07-17,自社EC,175.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,175.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0
842776102461,861,2018-07-18,自社EC,46.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,46.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-19,自社EC,10.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,10.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-20,自社EC,12.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,12.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-21,自社EC,8.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,7.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-22,自社EC,13.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,12.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-23,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,5.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-24,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,5.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-25,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,7.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-26,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,7.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-27,自社EC,6.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,6.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-28,自社EC,13.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,12.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-29,自社EC,15.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,14.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-30,自社EC,9.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,9.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
842776102461,861,2018-07-31,自社EC,13.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,13.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,1
3045386376735,861,2018-07-01,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.76,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-02,Amazon,1.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.66,1.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-03,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.67,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-04,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.66,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-05,Amazon,1.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.65,1.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-06,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-07,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.66,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-08,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.68,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-09,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-10,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.61,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-11,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.6,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-12,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.6,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-13,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-14,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.64,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-15,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-16,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.62,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-17,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-18,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.59,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-19,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-20,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-21,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.62,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-22,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.61,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-23,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.56,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-24,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.57,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-25,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.56,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-26,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.57,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-27,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-28,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-29,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-30,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-31,Amazon,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.16483516483516483,0.6011791425327074,1.3671934499005798,-1.03752312023025,1
3045386376735,861,2018-07-01,Yahoo!,2.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.76,2.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-02,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.66,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-03,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.67,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-04,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.66,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-05,Yahoo!,1.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.65,1.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-06,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-07,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.66,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-08,Yahoo!,1.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.68,1.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-09,Yahoo!,1.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.63,1.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-10,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.61,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-11,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.6,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-12,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.6,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-13,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.58,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
3045386376735,861,2018-07-14,Yahoo!,0.0,253020,電気ケトル,電気ｹﾄﾙ ｢ｼﾞｬｽﾃｨﾝ･ﾌﾟﾗｽ ﾛｯｸ｣ 1L ﾚｯﾄﾞ KO4415JP,0.64,-0.0,0.3626373626373626,0.8368789042426032,2.036395171122569,-1.3111204458478438,1
