item_cd,store_cd,日付,chanel_gp,販売数,dept_cd,部門名,商品名,季節休日係数,季節休日係数割戻販売数,μ,σ,μ+2σ,μ-2σ,W,p,正規分布
842776102461,861,2018-04-22,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-23,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-24,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-25,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-26,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-27,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-28,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-29,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-30,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-01,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-02,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-03,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-04,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-05,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-06,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-07,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-08,その他,3.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,3.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-09,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-10,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-11,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-12,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-13,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-14,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-15,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-16,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-17,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-18,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-19,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-20,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-21,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-22,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-23,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-24,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-25,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-26,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-27,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-28,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-29,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-30,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-05-31,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-01,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-02,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-03,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-04,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-05,その他,10.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,10.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-06,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-07,その他,36.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,36.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-08,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-09,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-10,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-11,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-12,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-13,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-14,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-15,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-16,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-17,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-18,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-19,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-20,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-21,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-22,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-23,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-24,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-25,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-26,その他,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-27,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-28,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-29,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-06-30,その他,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.06,-0.0,0.7362637362637363,4.0327414574955895,8.801746651254916,-7.329219178727443,0.17731791734695435,3.228799677815869e-20,1
842776102461,861,2018-04-01,自社EC,9.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,8.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-02,自社EC,10.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,10.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-03,自社EC,3.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,3.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-04,自社EC,2.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,2.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-05,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,5.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-06,自社EC,2.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,2.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-07,自社EC,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,-0.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-08,自社EC,4.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,3.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-09,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,7.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-10,自社EC,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-11,自社EC,7.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,7.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-12,自社EC,6.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,6.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-13,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,5.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-14,自社EC,4.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,3.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-15,自社EC,5.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.07,4.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-16,自社EC,6.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,6.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-17,自社EC,1.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,1.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-18,自社EC,0.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,-0.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
842776102461,861,2018-04-19,自社EC,3.0,181010,スマートスピーカー,ｽﾏｰﾄｽﾋﾟｰｶｰ,1.0,3.0,27.307692307692307,65.199470397933,157.70663310355832,-103.09124848817369,0.425548255443573,3.597856154140631e-17,1
