chanel_cd,item_cd,store_cd,ì˙ït,îÃîÑêî
253,4514953727427,861,2018-05-25,0.0
253,4514953727427,861,2018-05-26,0.0
253,4514953727427,861,2018-05-27,0.0
253,4514953727427,861,2018-05-28,0.0
253,4514953727427,861,2018-05-29,0.0
253,4514953727427,861,2018-05-30,0.0
253,4514953727427,861,2018-05-31,0.0
253,4514953727427,861,2018-06-01,0.0
253,4514953727427,861,2018-06-02,0.0
253,4514953727427,861,2018-06-03,0.0
253,4514953727427,861,2018-06-04,0.0
253,4514953727427,861,2018-06-05,0.0
253,4514953727427,861,2018-06-06,0.0
253,4514953727427,861,2018-06-07,0.0
253,4514953727427,861,2018-06-08,0.0
253,4514953727427,861,2018-06-09,0.0
253,4514953727427,861,2018-06-10,0.0
253,4514953727427,861,2018-06-11,0.0
253,4514953727427,861,2018-06-12,0.0
253,4514953727427,861,2018-06-13,0.0
253,4514953727427,861,2018-06-14,0.0
253,4514953727427,861,2018-06-15,0.0
253,4514953727427,861,2018-06-16,0.0
253,4514953727427,861,2018-06-17,0.0
253,4514953727427,861,2018-06-18,0.0
253,4514953727427,861,2018-06-19,0.0
253,4514953727427,861,2018-06-20,3.0
253,4514953727427,861,2018-06-21,0.0
253,4514953727427,861,2018-06-22,0.0
253,4514953727427,861,2018-06-23,0.0
253,4514953727427,861,2018-06-24,0.0
253,4514953727427,861,2018-06-25,0.0
253,4514953727427,861,2018-06-26,0.0
253,4514953727427,861,2018-06-27,0.0
253,4514953727427,861,2018-06-28,0.0
253,4514953727427,861,2018-06-29,0.0
253,4514953727427,861,2018-06-30,0.0
089,4514953727427,861,2018-04-01,0.0
089,4514953727427,861,2018-04-02,0.0
089,4514953727427,861,2018-04-03,1.0
089,4514953727427,861,2018-04-04,0.0
089,4514953727427,861,2018-04-05,0.0
089,4514953727427,861,2018-04-06,0.0
089,4514953727427,861,2018-04-07,6.0
089,4514953727427,861,2018-04-08,0.0
089,4514953727427,861,2018-04-09,0.0
089,4514953727427,861,2018-04-10,0.0
089,4514953727427,861,2018-04-11,0.0
089,4514953727427,861,2018-04-12,0.0
089,4514953727427,861,2018-04-13,0.0
089,4514953727427,861,2018-04-14,0.0
089,4514953727427,861,2018-04-15,0.0
089,4514953727427,861,2018-04-16,0.0
089,4514953727427,861,2018-04-17,0.0
089,4514953727427,861,2018-04-18,0.0
089,4514953727427,861,2018-04-19,0.0
089,4514953727427,861,2018-04-20,0.0
089,4514953727427,861,2018-04-21,0.0
089,4514953727427,861,2018-04-22,0.0
089,4514953727427,861,2018-04-23,0.0
089,4514953727427,861,2018-04-24,0.0
089,4514953727427,861,2018-04-25,0.0
089,4514953727427,861,2018-04-26,0.0
089,4514953727427,861,2018-04-27,0.0
089,4514953727427,861,2018-04-28,0.0
089,4514953727427,861,2018-04-29,0.0
089,4514953727427,861,2018-04-30,0.0
089,4514953727427,861,2018-05-01,0.0
089,4514953727427,861,2018-05-02,0.0
089,4514953727427,861,2018-05-03,0.0
089,4514953727427,861,2018-05-04,0.0
089,4514953727427,861,2018-05-05,0.0
089,4514953727427,861,2018-05-06,0.0
089,4514953727427,861,2018-05-07,0.0
089,4514953727427,861,2018-05-08,0.0
089,4514953727427,861,2018-05-09,0.0
089,4514953727427,861,2018-05-10,0.0
089,4514953727427,861,2018-05-11,0.0
089,4514953727427,861,2018-05-12,0.0
089,4514953727427,861,2018-05-13,0.0
089,4514953727427,861,2018-05-14,0.0
089,4514953727427,861,2018-05-15,0.0
089,4514953727427,861,2018-05-16,0.0
089,4514953727427,861,2018-05-17,0.0
089,4514953727427,861,2018-05-18,0.0
089,4514953727427,861,2018-05-19,0.0
089,4514953727427,861,2018-05-20,0.0
089,4514953727427,861,2018-05-21,0.0
089,4514953727427,861,2018-05-22,0.0
089,4514953727427,861,2018-05-23,0.0
089,4514953727427,861,2018-05-24,0.0
089,4514953727427,861,2018-05-25,0.0
089,4514953727427,861,2018-05-26,0.0
089,4514953727427,861,2018-05-27,0.0
089,4514953727427,861,2018-05-28,0.0
089,4514953727427,861,2018-05-29,0.0
089,4514953727427,861,2018-05-30,0.0
089,4514953727427,861,2018-05-31,0.0
089,4514953727427,861,2018-06-01,0.0
089,4514953727427,861,2018-06-02,0.0
089,4514953727427,861,2018-06-03,0.0
089,4514953727427,861,2018-06-04,0.0
089,4514953727427,861,2018-06-05,0.0
089,4514953727427,861,2018-06-06,0.0
089,4514953727427,861,2018-06-07,0.0
089,4514953727427,861,2018-06-08,0.0
089,4514953727427,861,2018-06-09,0.0
089,4514953727427,861,2018-06-10,0.0
089,4514953727427,861,2018-06-11,0.0
089,4514953727427,861,2018-06-12,0.0
089,4514953727427,861,2018-06-13,0.0
089,4514953727427,861,2018-06-14,0.0
089,4514953727427,861,2018-06-15,0.0
089,4514953727427,861,2018-06-16,0.0
089,4514953727427,861,2018-06-17,0.0
089,4514953727427,861,2018-06-18,0.0
089,4514953727427,861,2018-06-19,0.0
089,4514953727427,861,2018-06-20,0.0
089,4514953727427,861,2018-06-21,0.0
089,4514953727427,861,2018-06-22,0.0
089,4514953727427,861,2018-06-23,0.0
089,4514953727427,861,2018-06-24,0.0
089,4514953727427,861,2018-06-25,0.0
089,4514953727427,861,2018-06-26,0.0
089,4514953727427,861,2018-06-27,0.0
089,4514953727427,861,2018-06-28,0.0
089,4514953727427,861,2018-06-29,0.0
089,4514953727427,861,2018-06-30,0.0
293,0842776102461,861,2018-04-01,0.0
293,0842776102461,861,2018-04-02,0.0
293,0842776102461,861,2018-04-03,0.0
293,0842776102461,861,2018-04-04,0.0
293,0842776102461,861,2018-04-05,0.0
293,0842776102461,861,2018-04-06,0.0
293,0842776102461,861,2018-04-07,0.0
293,0842776102461,861,2018-04-08,0.0
293,0842776102461,861,2018-04-09,0.0
293,0842776102461,861,2018-04-10,0.0
293,0842776102461,861,2018-04-11,0.0
293,0842776102461,861,2018-04-12,0.0
293,0842776102461,861,2018-04-13,0.0
293,0842776102461,861,2018-04-14,0.0
293,0842776102461,861,2018-04-15,0.0
293,0842776102461,861,2018-04-16,0.0
293,0842776102461,861,2018-04-17,0.0
293,0842776102461,861,2018-04-18,0.0
293,0842776102461,861,2018-04-19,0.0
293,0842776102461,861,2018-04-20,0.0
293,0842776102461,861,2018-04-21,0.0
293,0842776102461,861,2018-04-22,0.0
293,0842776102461,861,2018-04-23,0.0
293,0842776102461,861,2018-04-24,0.0
293,0842776102461,861,2018-04-25,0.0
293,0842776102461,861,2018-04-26,0.0
293,0842776102461,861,2018-04-27,0.0
293,0842776102461,861,2018-04-28,0.0
293,0842776102461,861,2018-04-29,0.0
293,0842776102461,861,2018-04-30,0.0
293,0842776102461,861,2018-05-01,0.0
293,0842776102461,861,2018-05-02,0.0
293,0842776102461,861,2018-05-03,0.0
293,0842776102461,861,2018-05-04,0.0
293,0842776102461,861,2018-05-05,0.0
293,0842776102461,861,2018-05-06,0.0
293,0842776102461,861,2018-05-07,0.0
293,0842776102461,861,2018-05-08,0.0
293,0842776102461,861,2018-05-09,0.0
293,0842776102461,861,2018-05-10,0.0
293,0842776102461,861,2018-05-11,0.0
293,0842776102461,861,2018-05-12,0.0
293,0842776102461,861,2018-05-13,0.0
293,0842776102461,861,2018-05-14,0.0
293,0842776102461,861,2018-05-15,0.0
293,0842776102461,861,2018-05-16,0.0
293,0842776102461,861,2018-05-17,0.0
293,0842776102461,861,2018-05-18,0.0
293,0842776102461,861,2018-05-19,0.0
293,0842776102461,861,2018-05-20,0.0
293,0842776102461,861,2018-05-21,0.0
293,0842776102461,861,2018-05-22,0.0
293,0842776102461,861,2018-05-23,0.0
293,0842776102461,861,2018-05-24,0.0
293,0842776102461,861,2018-05-25,0.0
293,0842776102461,861,2018-05-26,0.0
293,0842776102461,861,2018-05-27,0.0
293,0842776102461,861,2018-05-28,0.0
293,0842776102461,861,2018-05-29,0.0
293,0842776102461,861,2018-05-30,0.0
293,0842776102461,861,2018-05-31,0.0
293,0842776102461,861,2018-06-01,0.0
293,0842776102461,861,2018-06-02,0.0
293,0842776102461,861,2018-06-03,0.0
293,0842776102461,861,2018-06-04,0.0
293,0842776102461,861,2018-06-05,0.0
293,0842776102461,861,2018-06-06,0.0
293,0842776102461,861,2018-06-07,0.0
293,0842776102461,861,2018-06-08,0.0
293,0842776102461,861,2018-06-09,0.0
293,0842776102461,861,2018-06-10,0.0
293,0842776102461,861,2018-06-11,0.0
293,0842776102461,861,2018-06-12,0.0
293,0842776102461,861,2018-06-13,0.0
293,0842776102461,861,2018-06-14,0.0
293,0842776102461,861,2018-06-15,1.0
293,0842776102461,861,2018-06-16,0.0
293,0842776102461,861,2018-06-17,1.0
293,0842776102461,861,2018-06-18,0.0
293,0842776102461,861,2018-06-19,0.0
293,0842776102461,861,2018-06-20,0.0
293,0842776102461,861,2018-06-21,0.0
293,0842776102461,861,2018-06-22,0.0
293,0842776102461,861,2018-06-23,0.0
293,0842776102461,861,2018-06-24,0.0
293,0842776102461,861,2018-06-25,0.0
293,0842776102461,861,2018-06-26,0.0
293,0842776102461,861,2018-06-27,0.0
293,0842776102461,861,2018-06-28,0.0
293,0842776102461,861,2018-06-29,0.0
293,0842776102461,861,2018-06-30,0.0
480,0842776102461,861,2018-04-01,0.0
480,0842776102461,861,2018-04-02,1.0
480,0842776102461,861,2018-04-03,0.0
480,0842776102461,861,2018-04-04,0.0
480,0842776102461,861,2018-04-05,0.0
480,0842776102461,861,2018-04-06,0.0
480,0842776102461,861,2018-04-07,0.0
480,0842776102461,861,2018-04-08,0.0
480,0842776102461,861,2018-04-09,1.0
480,0842776102461,861,2018-04-10,0.0
480,0842776102461,861,2018-04-11,0.0
480,0842776102461,861,2018-04-12,0.0
480,0842776102461,861,2018-04-13,0.0
480,0842776102461,861,2018-04-14,2.0
480,0842776102461,861,2018-04-15,0.0
480,0842776102461,861,2018-04-16,0.0
480,0842776102461,861,2018-04-17,0.0
480,0842776102461,861,2018-04-18,0.0
480,0842776102461,861,2018-04-19,1.0
480,0842776102461,861,2018-04-20,0.0
480,0842776102461,861,2018-04-21,0.0
480,0842776102461,861,2018-04-22,0.0
480,0842776102461,861,2018-04-23,1.0
480,0842776102461,861,2018-04-24,0.0
480,0842776102461,861,2018-04-25,1.0
480,0842776102461,861,2018-04-26,0.0
480,0842776102461,861,2018-04-27,0.0
480,0842776102461,861,2018-04-28,0.0
480,0842776102461,861,2018-04-29,0.0
480,0842776102461,861,2018-04-30,0.0
480,0842776102461,861,2018-05-01,0.0
480,0842776102461,861,2018-05-02,0.0
480,0842776102461,861,2018-05-03,0.0
480,0842776102461,861,2018-05-04,0.0
480,0842776102461,861,2018-05-05,0.0
480,0842776102461,861,2018-05-06,0.0
480,0842776102461,861,2018-05-07,0.0
480,0842776102461,861,2018-05-08,0.0
480,0842776102461,861,2018-05-09,0.0
480,0842776102461,861,2018-05-10,0.0
480,0842776102461,861,2018-05-11,0.0
480,0842776102461,861,2018-05-12,0.0
480,0842776102461,861,2018-05-13,0.0
480,0842776102461,861,2018-05-14,0.0
480,0842776102461,861,2018-05-15,0.0
480,0842776102461,861,2018-05-16,0.0
480,0842776102461,861,2018-05-17,0.0
480,0842776102461,861,2018-05-18,0.0
480,0842776102461,861,2018-05-19,0.0
480,0842776102461,861,2018-05-20,0.0
480,0842776102461,861,2018-05-21,0.0
480,0842776102461,861,2018-05-22,0.0
480,0842776102461,861,2018-05-23,0.0
480,0842776102461,861,2018-05-24,0.0
480,0842776102461,861,2018-05-25,0.0
480,0842776102461,861,2018-05-26,0.0
480,0842776102461,861,2018-05-27,0.0
480,0842776102461,861,2018-05-28,0.0
480,0842776102461,861,2018-05-29,0.0
480,0842776102461,861,2018-05-30,0.0
480,0842776102461,861,2018-05-31,0.0
480,0842776102461,861,2018-06-01,0.0
480,0842776102461,861,2018-06-02,0.0
480,0842776102461,861,2018-06-03,0.0
480,0842776102461,861,2018-06-04,0.0
480,0842776102461,861,2018-06-05,0.0
480,0842776102461,861,2018-06-06,0.0
480,0842776102461,861,2018-06-07,0.0
480,0842776102461,861,2018-06-08,0.0
480,0842776102461,861,2018-06-09,0.0
480,0842776102461,861,2018-06-10,1.0
480,0842776102461,861,2018-06-11,0.0
480,0842776102461,861,2018-06-12,0.0
480,0842776102461,861,2018-06-13,0.0
480,0842776102461,861,2018-06-14,1.0
480,0842776102461,861,2018-06-15,6.0
480,0842776102461,861,2018-06-16,2.0
480,0842776102461,861,2018-06-17,4.0
480,0842776102461,861,2018-06-18,1.0
480,0842776102461,861,2018-06-19,5.0
480,0842776102461,861,2018-06-20,2.0
480,0842776102461,861,2018-06-21,7.0
480,0842776102461,861,2018-06-22,6.0
480,0842776102461,861,2018-06-23,5.0
480,0842776102461,861,2018-06-24,9.0
480,0842776102461,861,2018-06-25,0.0
480,0842776102461,861,2018-06-26,0.0
480,0842776102461,861,2018-06-27,0.0
480,0842776102461,861,2018-06-28,0.0
480,0842776102461,861,2018-06-29,0.0
480,0842776102461,861,2018-06-30,0.0
842,0842776102461,861,2018-04-01,7.0
842,0842776102461,861,2018-04-02,1.0
842,0842776102461,861,2018-04-03,1.0
842,0842776102461,861,2018-04-04,0.0
842,0842776102461,861,2018-04-05,0.0
842,0842776102461,861,2018-04-06,1.0
842,0842776102461,861,2018-04-07,0.0
842,0842776102461,861,2018-04-08,2.0
842,0842776102461,861,2018-04-09,0.0
842,0842776102461,861,2018-04-10,0.0
842,0842776102461,861,2018-04-11,1.0
842,0842776102461,861,2018-04-12,2.0
842,0842776102461,861,2018-04-13,3.0
842,0842776102461,861,2018-04-14,0.0
842,0842776102461,861,2018-04-15,4.0
842,0842776102461,861,2018-04-16,2.0
842,0842776102461,861,2018-04-17,0.0
842,0842776102461,861,2018-04-18,0.0
842,0842776102461,861,2018-04-19,1.0
842,0842776102461,861,2018-04-20,1.0
842,0842776102461,861,2018-04-21,0.0
842,0842776102461,861,2018-04-22,3.0
842,0842776102461,861,2018-04-23,1.0
842,0842776102461,861,2018-04-24,1.0
842,0842776102461,861,2018-04-25,0.0
842,0842776102461,861,2018-04-26,3.0
842,0842776102461,861,2018-04-27,3.0
842,0842776102461,861,2018-04-28,1.0
842,0842776102461,861,2018-04-29,1.0
842,0842776102461,861,2018-04-30,0.0
842,0842776102461,861,2018-05-01,1.0
842,0842776102461,861,2018-05-02,0.0
842,0842776102461,861,2018-05-03,1.0
842,0842776102461,861,2018-05-04,1.0
842,0842776102461,861,2018-05-05,0.0
842,0842776102461,861,2018-05-06,0.0
842,0842776102461,861,2018-05-07,2.0
842,0842776102461,861,2018-05-08,0.0
842,0842776102461,861,2018-05-09,1.0
842,0842776102461,861,2018-05-10,1.0
842,0842776102461,861,2018-05-11,0.0
842,0842776102461,861,2018-05-12,2.0
842,0842776102461,861,2018-05-13,4.0
842,0842776102461,861,2018-05-14,0.0
842,0842776102461,861,2018-05-15,2.0
842,0842776102461,861,2018-05-16,2.0
842,0842776102461,861,2018-05-17,1.0
842,0842776102461,861,2018-05-18,1.0
842,0842776102461,861,2018-05-19,-1.0
842,0842776102461,861,2018-05-20,3.0
842,0842776102461,861,2018-05-21,0.0
842,0842776102461,861,2018-05-22,1.0
842,0842776102461,861,2018-05-23,0.0
842,0842776102461,861,2018-05-24,3.0
842,0842776102461,861,2018-05-25,3.0
842,0842776102461,861,2018-05-26,7.0
842,0842776102461,861,2018-05-27,2.0
842,0842776102461,861,2018-05-28,5.0
842,0842776102461,861,2018-05-29,6.0
842,0842776102461,861,2018-05-30,1.0
842,0842776102461,861,2018-05-31,5.0
842,0842776102461,861,2018-06-01,1.0
842,0842776102461,861,2018-06-02,3.0
842,0842776102461,861,2018-06-03,6.0
842,0842776102461,861,2018-06-04,0.0
842,0842776102461,861,2018-06-05,2.0
842,0842776102461,861,2018-06-06,0.0
842,0842776102461,861,2018-06-07,2.0
842,0842776102461,861,2018-06-08,1.0
842,0842776102461,861,2018-06-09,9.0
842,0842776102461,861,2018-06-10,10.0
842,0842776102461,861,2018-06-11,2.0
842,0842776102461,861,2018-06-12,7.0
842,0842776102461,861,2018-06-13,2.0
842,0842776102461,861,2018-06-14,6.0
842,0842776102461,861,2018-06-15,97.0
842,0842776102461,861,2018-06-16,79.0
842,0842776102461,861,2018-06-17,135.0
842,0842776102461,861,2018-06-18,72.0
842,0842776102461,861,2018-06-19,51.0
842,0842776102461,861,2018-06-20,72.0
842,0842776102461,861,2018-06-21,101.0
842,0842776102461,861,2018-06-22,30.0
842,0842776102461,861,2018-06-23,55.0
842,0842776102461,861,2018-06-24,80.0
842,0842776102461,861,2018-06-25,14.0
842,0842776102461,861,2018-06-26,1.0
842,0842776102461,861,2018-06-27,2.0
842,0842776102461,861,2018-06-28,1.0
842,0842776102461,861,2018-06-29,2.0
842,0842776102461,861,2018-06-30,2.0
289,0842776102461,861,2018-04-01,0.0
289,0842776102461,861,2018-04-02,0.0
289,0842776102461,861,2018-04-03,0.0
289,0842776102461,861,2018-04-04,1.0
289,0842776102461,861,2018-04-05,0.0
289,0842776102461,861,2018-04-06,0.0
289,0842776102461,861,2018-04-07,0.0
289,0842776102461,861,2018-04-08,0.0
289,0842776102461,861,2018-04-09,0.0
289,0842776102461,861,2018-04-10,0.0
289,0842776102461,861,2018-04-11,0.0
289,0842776102461,861,2018-04-12,0.0
289,0842776102461,861,2018-04-13,0.0
289,0842776102461,861,2018-04-14,0.0
289,0842776102461,861,2018-04-15,0.0
289,0842776102461,861,2018-04-16,0.0
289,0842776102461,861,2018-04-17,0.0
289,0842776102461,861,2018-04-18,0.0
289,0842776102461,861,2018-04-19,0.0
289,0842776102461,861,2018-04-20,0.0
289,0842776102461,861,2018-04-21,0.0
289,0842776102461,861,2018-04-22,0.0
289,0842776102461,861,2018-04-23,0.0
289,0842776102461,861,2018-04-24,0.0
289,0842776102461,861,2018-04-25,0.0
289,0842776102461,861,2018-04-26,0.0
289,0842776102461,861,2018-04-27,0.0
289,0842776102461,861,2018-04-28,0.0
289,0842776102461,861,2018-04-29,0.0
289,0842776102461,861,2018-04-30,0.0
289,0842776102461,861,2018-05-01,0.0
289,0842776102461,861,2018-05-02,0.0
289,0842776102461,861,2018-05-03,0.0
289,0842776102461,861,2018-05-04,0.0
289,0842776102461,861,2018-05-05,0.0
289,0842776102461,861,2018-05-06,0.0
289,0842776102461,861,2018-05-07,0.0
289,0842776102461,861,2018-05-08,2.0
289,0842776102461,861,2018-05-09,0.0
289,0842776102461,861,2018-05-10,1.0
289,0842776102461,861,2018-05-11,0.0
289,0842776102461,861,2018-05-12,0.0
289,0842776102461,861,2018-05-13,1.0
289,0842776102461,861,2018-05-14,0.0
289,0842776102461,861,2018-05-15,0.0
289,0842776102461,861,2018-05-16,0.0
289,0842776102461,861,2018-05-17,0.0
289,0842776102461,861,2018-05-18,0.0
289,0842776102461,861,2018-05-19,0.0
289,0842776102461,861,2018-05-20,1.0
289,0842776102461,861,2018-05-21,0.0
289,0842776102461,861,2018-05-22,0.0
289,0842776102461,861,2018-05-23,0.0
289,0842776102461,861,2018-05-24,1.0
289,0842776102461,861,2018-05-25,0.0
289,0842776102461,861,2018-05-26,0.0
289,0842776102461,861,2018-05-27,0.0
289,0842776102461,861,2018-05-28,1.0
289,0842776102461,861,2018-05-29,1.0
289,0842776102461,861,2018-05-30,1.0
289,0842776102461,861,2018-05-31,0.0
289,0842776102461,861,2018-06-01,0.0
289,0842776102461,861,2018-06-02,0.0
289,0842776102461,861,2018-06-03,0.0
289,0842776102461,861,2018-06-04,0.0
289,0842776102461,861,2018-06-05,0.0
289,0842776102461,861,2018-06-06,0.0
289,0842776102461,861,2018-06-07,0.0
289,0842776102461,861,2018-06-08,0.0
289,0842776102461,861,2018-06-09,0.0
289,0842776102461,861,2018-06-10,0.0
289,0842776102461,861,2018-06-11,0.0
289,0842776102461,861,2018-06-12,0.0
289,0842776102461,861,2018-06-13,0.0
289,0842776102461,861,2018-06-14,0.0
289,0842776102461,861,2018-06-15,46.0
289,0842776102461,861,2018-06-16,22.0
289,0842776102461,861,2018-06-17,32.0
289,0842776102461,861,2018-06-18,22.0
289,0842776102461,861,2018-06-19,8.0
289,0842776102461,861,2018-06-20,18.0
289,0842776102461,861,2018-06-21,25.0
289,0842776102461,861,2018-06-22,14.0
289,0842776102461,861,2018-06-23,14.0
289,0842776102461,861,2018-06-24,23.0
289,0842776102461,861,2018-06-25,1.0
289,0842776102461,861,2018-06-26,1.0
289,0842776102461,861,2018-06-27,0.0
289,0842776102461,861,2018-06-28,0.0
289,0842776102461,861,2018-06-29,0.0
289,0842776102461,861,2018-06-30,0.0
543,0842776102461,861,2018-04-01,0.0
543,0842776102461,861,2018-04-02,0.0
543,0842776102461,861,2018-04-03,0.0
543,0842776102461,861,2018-04-04,0.0
543,0842776102461,861,2018-04-05,0.0
543,0842776102461,861,2018-04-06,0.0
543,0842776102461,861,2018-04-07,0.0
543,0842776102461,861,2018-04-08,0.0
543,0842776102461,861,2018-04-09,0.0
543,0842776102461,861,2018-04-10,0.0
543,0842776102461,861,2018-04-11,0.0
543,0842776102461,861,2018-04-12,0.0
543,0842776102461,861,2018-04-13,0.0
543,0842776102461,861,2018-04-14,0.0
543,0842776102461,861,2018-04-15,0.0
543,0842776102461,861,2018-04-16,2.0
543,0842776102461,861,2018-04-17,0.0
543,0842776102461,861,2018-04-18,0.0
543,0842776102461,861,2018-04-19,0.0
543,0842776102461,861,2018-04-20,1.0
543,0842776102461,861,2018-04-21,0.0
543,0842776102461,861,2018-04-22,0.0
543,0842776102461,861,2018-04-23,0.0
543,0842776102461,861,2018-04-24,0.0
543,0842776102461,861,2018-04-25,4.0
543,0842776102461,861,2018-04-26,0.0
543,0842776102461,861,2018-04-27,0.0
543,0842776102461,861,2018-04-28,0.0
543,0842776102461,861,2018-04-29,0.0
543,0842776102461,861,2018-04-30,1.0
543,0842776102461,861,2018-05-01,0.0
543,0842776102461,861,2018-05-02,1.0
543,0842776102461,861,2018-05-03,0.0
543,0842776102461,861,2018-05-04,0.0
543,0842776102461,861,2018-05-05,0.0
543,0842776102461,861,2018-05-06,0.0
543,0842776102461,861,2018-05-07,0.0
543,0842776102461,861,2018-05-08,1.0
543,0842776102461,861,2018-05-09,0.0
543,0842776102461,861,2018-05-10,0.0
543,0842776102461,861,2018-05-11,0.0
543,0842776102461,861,2018-05-12,0.0
543,0842776102461,861,2018-05-13,0.0
543,0842776102461,861,2018-05-14,0.0
543,0842776102461,861,2018-05-15,0.0
543,0842776102461,861,2018-05-16,0.0
543,0842776102461,861,2018-05-17,0.0
543,0842776102461,861,2018-05-18,0.0
543,0842776102461,861,2018-05-19,0.0
543,0842776102461,861,2018-05-20,0.0
543,0842776102461,861,2018-05-21,0.0
543,0842776102461,861,2018-05-22,1.0
543,0842776102461,861,2018-05-23,0.0
543,0842776102461,861,2018-05-24,0.0
543,0842776102461,861,2018-05-25,0.0
543,0842776102461,861,2018-05-26,0.0
543,0842776102461,861,2018-05-27,0.0
543,0842776102461,861,2018-05-28,1.0
543,0842776102461,861,2018-05-29,0.0
543,0842776102461,861,2018-05-30,0.0
543,0842776102461,861,2018-05-31,0.0
543,0842776102461,861,2018-06-01,0.0
543,0842776102461,861,2018-06-02,0.0
543,0842776102461,861,2018-06-03,0.0
543,0842776102461,861,2018-06-04,1.0
543,0842776102461,861,2018-06-05,0.0
543,0842776102461,861,2018-06-06,0.0
543,0842776102461,861,2018-06-07,0.0
543,0842776102461,861,2018-06-08,3.0
543,0842776102461,861,2018-06-09,0.0
543,0842776102461,861,2018-06-10,0.0
543,0842776102461,861,2018-06-11,0.0
543,0842776102461,861,2018-06-12,0.0
543,0842776102461,861,2018-06-13,0.0
543,0842776102461,861,2018-06-14,0.0
543,0842776102461,861,2018-06-15,11.0
543,0842776102461,861,2018-06-16,5.0
543,0842776102461,861,2018-06-17,5.0
543,0842776102461,861,2018-06-18,13.0
543,0842776102461,861,2018-06-19,4.0
543,0842776102461,861,2018-06-20,1.0
543,0842776102461,861,2018-06-21,14.0
543,0842776102461,861,2018-06-22,11.0
543,0842776102461,861,2018-06-23,10.0
543,0842776102461,861,2018-06-24,8.0
543,0842776102461,861,2018-06-25,1.0
543,0842776102461,861,2018-06-26,0.0
543,0842776102461,861,2018-06-27,0.0
543,0842776102461,861,2018-06-28,0.0
543,0842776102461,861,2018-06-29,0.0
543,0842776102461,861,2018-06-30,0.0
281,0842776102461,861,2018-04-01,0.0
281,0842776102461,861,2018-04-02,0.0
281,0842776102461,861,2018-04-03,0.0
281,0842776102461,861,2018-04-04,0.0
281,0842776102461,861,2018-04-05,0.0
281,0842776102461,861,2018-04-06,10.0
281,0842776102461,861,2018-04-07,0.0
281,0842776102461,861,2018-04-08,0.0
281,0842776102461,861,2018-04-09,0.0
281,0842776102461,861,2018-04-10,0.0
281,0842776102461,861,2018-04-11,0.0
281,0842776102461,861,2018-04-12,0.0
281,0842776102461,861,2018-04-13,0.0
281,0842776102461,861,2018-04-14,0.0
281,0842776102461,861,2018-04-15,0.0
281,0842776102461,861,2018-04-16,0.0
281,0842776102461,861,2018-04-17,0.0
281,0842776102461,861,2018-04-18,0.0
281,0842776102461,861,2018-04-19,0.0
281,0842776102461,861,2018-04-20,0.0
281,0842776102461,861,2018-04-21,0.0
281,0842776102461,861,2018-04-22,0.0
281,0842776102461,861,2018-04-23,0.0
281,0842776102461,861,2018-04-24,0.0
281,0842776102461,861,2018-04-25,0.0
281,0842776102461,861,2018-04-26,0.0
281,0842776102461,861,2018-04-27,0.0
281,0842776102461,861,2018-04-28,0.0
281,0842776102461,861,2018-04-29,0.0
281,0842776102461,861,2018-04-30,0.0
281,0842776102461,861,2018-05-01,0.0
281,0842776102461,861,2018-05-02,0.0
281,0842776102461,861,2018-05-03,0.0
281,0842776102461,861,2018-05-04,0.0
281,0842776102461,861,2018-05-05,0.0
281,0842776102461,861,2018-05-06,0.0
281,0842776102461,861,2018-05-07,0.0
281,0842776102461,861,2018-05-08,0.0
281,0842776102461,861,2018-05-09,0.0
281,0842776102461,861,2018-05-10,0.0
281,0842776102461,861,2018-05-11,0.0
281,0842776102461,861,2018-05-12,0.0
281,0842776102461,861,2018-05-13,0.0
281,0842776102461,861,2018-05-14,0.0
281,0842776102461,861,2018-05-15,0.0
281,0842776102461,861,2018-05-16,0.0
281,0842776102461,861,2018-05-17,0.0
281,0842776102461,861,2018-05-18,0.0
281,0842776102461,861,2018-05-19,0.0
281,0842776102461,861,2018-05-20,0.0
281,0842776102461,861,2018-05-21,0.0
281,0842776102461,861,2018-05-22,0.0
281,0842776102461,861,2018-05-23,0.0
281,0842776102461,861,2018-05-24,0.0
281,0842776102461,861,2018-05-25,0.0
281,0842776102461,861,2018-05-26,0.0
281,0842776102461,861,2018-05-27,0.0
281,0842776102461,861,2018-05-28,0.0
281,0842776102461,861,2018-05-29,0.0
281,0842776102461,861,2018-05-30,0.0
281,0842776102461,861,2018-05-31,0.0
281,0842776102461,861,2018-06-01,0.0
281,0842776102461,861,2018-06-02,0.0
281,0842776102461,861,2018-06-03,0.0
281,0842776102461,861,2018-06-04,0.0
281,0842776102461,861,2018-06-05,0.0
281,0842776102461,861,2018-06-06,0.0
281,0842776102461,861,2018-06-07,0.0
281,0842776102461,861,2018-06-08,0.0
281,0842776102461,861,2018-06-09,0.0
281,0842776102461,861,2018-06-10,0.0
281,0842776102461,861,2018-06-11,0.0
281,0842776102461,861,2018-06-12,0.0
281,0842776102461,861,2018-06-13,0.0
281,0842776102461,861,2018-06-14,0.0
281,0842776102461,861,2018-06-15,0.0
281,0842776102461,861,2018-06-16,0.0
281,0842776102461,861,2018-06-17,0.0
281,0842776102461,861,2018-06-18,0.0
281,0842776102461,861,2018-06-19,0.0
281,0842776102461,861,2018-06-20,0.0
281,0842776102461,861,2018-06-21,0.0
